営業利益
四半期、期間毎
（円）

コード,年度,1Q,2Q,3Q,4Q
6664,2025/11,-97000000,8084000,-69084000,-96842000
6666,2026/03,-52000000,-117897000,6897000,
6668,2026/08,213000000,,,
6670,2026/03,5826000000,4923000000,6368000000,
6674,2026/03,8313000000,10409000000,19249000000,
6675,2026/03,775000000,392000000,-51000000,
6676,2026/03,2970000000,2578000000,2203000000,
6677,2026/09,1289000000,,,
6678,2026/03,-2000000,268491000,562509000,
6694,2025/12,-58000000,-89879000,-133121000,225000000
6696,2026/01,7000000,-10319000,-29681000,-3000000
6697,2025/12,294000000,,,
6698,2025/03,40000000,48085000,,
6699,2024/03,-407000000,45000000,-55000000,647000000
6701,2026/03,35389000000,83181000000,66591000000,
6702,2026/03,33486000000,71859000000,105656000000,
6703,2026/03,-1370000000,2577000000,4854000000,
6704,2025/03,-822000000,,,
6706,2026/03,-433000000,444000000,875000000,
6707,2026/03,-387000000,-529000000,-830000000,
6715,2025/03,-160000000,-146000000,189000000,17000000
6718,2026/03,192000000,699000000,97000000,
6721,2025/12,-174000000,-202817000,-246183000,-595000000
6723,2025/12,21525000000,39776000000,72620000000,67245000000
6724,2026/03,14136000000,17009000000,27240000000,
6727,2026/03,2723000000,3131000000,4030000000,
6728,2026/06,2284000000,6172000000,,
6730,2026/03,807000000,341000000,324000000,
6731,2026/09,-208000000,,,
6734,2026/02,89000000,137048000,77952000,
6736,2026/03,-90000000,-54113000,8113000,
6737,2026/03,-97000000,756000000,660000000,
6740,2026/03,-9154000000,-5278000000,-4298000000,
6741,2026/03,-490000000,2250000000,3219000000,
6742,2026/03,-1644000000,121000000,752000000,
6743,2026/03,241000000,696924000,409076000,
6744,2026/03,-217000000,3094000000,5103000000,
6745,2026/03,1074000000,3232000000,3571000000,
6748,2025/12,685000000,113056000,378944000,471000000
6750,2026/03,3011000000,3181000000,4464000000,
6752,2026/03,86903000000,78093000000,-7217000000,
6753,2026/03,15302000000,13653000000,12040000000,
6754,2026/03,1339000000,3693000000,3380000000,
6755,2026/03,4670000000,,,
6757,2026/01,56000000,112929000,-48929000,87000000
6758,2024/03,253042000000,263009000000,463338000000,229442000000
6762,2026/03,56419000000,91208000000,83110000000,
6763,2026/03,293000000,363106000,405894000,
6768,2026/03,1178000000,1706000000,909000000,
6769,2025/12,-205000000,-164337000,-100663000,128000000
6770,2026/03,3726000000,17496000000,12041000000,
6771,2026/03,-943000000,-166000000,16000000,
6772,2026/03,247000000,53844000,140156000,
6775,2026/03,-22000000,-5027000,-66973000,
6776,2026/03,64000000,118000000,304000000,
6777,2024/03,784847000,967921000,1291927000,2519474000
6778,2026/07,-233000000,262000000,,
6779,2026/03,780000000,651000000,758000000,
6785,2026/06,1322000000,1536072000,,
6786,2026/03,-39000000,-57168000,5168000,
6787,2026/03,5585000000,5833000000,6085000000,
6788,2026/03,576000000,987202000,716798000,
6789,2024/12,515116000,1381398000,,
6794,2024/03,602000000,1563000000,1697000000,550000000
6797,2026/03,-223000000,224234000,354766000,
6798,2026/03,-280000000,163000000,589000000,
6800,2026/03,734000000,773000000,1758000000,
6803,2026/03,-292000000,66000000,308000000,
6804,2026/03,2391000000,5707000000,8651000000,
6806,2026/03,9833000000,10628000000,12042000000,
6807,2026/03,1480000000,3280000000,1156000000,
6809,2026/03,363000000,892000000,1832000000,
6810,2026/03,1984000000,3071000000,2123000000,
6814,2026/02,3438000000,5865000000,3376000000,
6817,2025/12,1236000000,2128000000,2125000000,1950000000
6819,2026/03,168000000,448196000,252804000,
6820,2026/03,243000000,410000000,846000000,
6822,2026/03,24000000,202645000,525355000,
6823,2026/03,829000000,1155967000,1080033000,
6824,2026/03,1596000000,2422056000,1553944000,
6832,2026/03,223000000,252548000,-48548000,
6834,2026/03,1176000000,1580462000,2087538000,
6835,2025/12,1200000000,150699000,1624301000,1253000000
6836,2026/03,-6000000,23978000,-10978000,
6837,2026/03,183000000,155000000,218000000,
6838,2025/10,103000000,56946000,14054000,104901000
6840,2026/03,101000000,174976000,287024000,
6841,2024/03,13075000000,20632000000,24673000000,20420000000
6844,2026/03,1454000000,864000000,799000000,
6845,2026/03,7062000000,10656000000,11508000000,
6846,2026/03,4000000,3066000,-38066000,
6848,2026/03,57000000,101000000,214000000,
6849,2026/03,1400000000,5341000000,2393000000,
6850,2026/03,351000000,566000000,734000000,
6853,2025/12,709000000,38000000,149000000,489000000
6855,2026/03,1475000000,1182000000,2371000000,
6856,2025/12,11755000000,10138000000,11622000000,19525000000
6857,2026/03,123952000000,108483000000,113571000000,
6858,2025/12,330000000,-410000000,-147000000,815000000
6859,2026/03,335000000,2272000000,1675000000,
6861,2026/02,129301000000,142878000000,144202000000,
6862,2026/03,136000000,564213000,1719787000,
6863,2026/03,145000000,583924000,318076000,
6864,2026/03,145000000,116267000,97733000,
6866,2025/12,1804000000,1489022000,1467978000,2030605000
6867,2026/03,54000000,-100838000,-51162000,
6869,2026/03,10628000000,22329000000,15700000000,
6870,2025/12,608000000,198351000,137649000,112000000
6871,2025/12,2857000000,4712000000,3731000000,5242000000
6874,2026/06,521000000,859341000,,
6875,2024/03,1586205000,2136667000,734286000,1026102000
6877,2026/09,3059000000,,,
6879,2026/03,220000000,,,
6881,2024/03,1068000000,,,
6882,2026/03,-97000000,165000000,279000000,
6888,2026/06,-30000000,46878000,,
6890,2026/03,6672000000,7661000000,7507000000,
6894,2026/03,-26000000,115408000,111592000,
6897,2026/02,-351000000,-48960000,-25040000,
6898,2026/01,-67000000,20000000,22000000,-36000000
6899,2026/03,247000000,338640000,358360000,
6901,2026/03,-298000000,-228000000,32000000,
6902,2026/03,107205000000,104212000000,164462000000,
6904,2026/03,909000000,830621000,880379000,
6905,2026/05,-389000000,-270000000,,
6907,2026/03,156000000,113501000,21499000,
6908,2026/03,1069000000,1646000000,1752000000,
6912,2026/03,277000000,567365000,738635000,
6914,2025/12,1873000000,1774000000,2567000000,1939000000
6915,2025/12,586000000,791000000,873000000,722000000
6918,2026/03,94000000,222561000,155439000,
6919,2024/03,369473000,338434000,236086000,151063000
6920,2026/06,26728000000,36263000000,,
6923,2026/03,8607000000,9855000000,10122000000,
6925,2024/03,2055000000,2914000000,5237000000,2770000000
6926,2026/03,-539000000,-465345000,-307655000,
6927,2026/03,-80000000,329100000,1711900000,
6928,2026/03,311000000,418935000,564065000,
6929,2025/12,1510000000,1641000000,1646000000,1431000000
6930,2026/03,518000000,963000000,,
6932,2026/03,842000000,1234000000,1562000000,
6937,2026/03,364000000,43000000,,
6938,2024/12,-42456000,,,
6941,2026/03,3820000000,2598972000,2893028000,
6942,2026/03,25000000,-27327000,80327000,
6943,2026/03,-55000000,34039000,211961000,
6946,2026/03,582000000,1395000000,1394000000,
6947,2024/03,775161000,1221058000,1153509000,1647007000
6951,2026/03,5792000000,6142000000,9464000000,
6952,2026/03,3730000000,5758000000,8669000000,
6954,2026/03,42428000000,43536000000,41740000000,
6955,2026/03,213000000,340000000,493000000,
6957,2026/03,1159000000,1442000000,,
6958,2026/03,160000000,288000000,859000000,
6960,2026/03,4179000000,6484000000,5737000000,
6961,2026/03,905000000,2146000000,2149000000,
6962,2026/03,70000000,109969000,344031000,
6963,2026/03,195000000,7458000000,2050000000,
6964,2026/03,102000000,149137000,288863000,
6965,2026/09,2403000000,,,
6966,2026/01,3469000000,2878000000,2882000000,3422000000
6967,2025/03,7254000000,5470000000,6397000000,6233000000
6969,2026/03,166000000,106969000,183031000,
6971,2026/03,18550000000,23395000000,28676000000,
6973,2026/03,-217000000,,,
6976,2026/03,3142000000,5882000000,7495000000,
6977,2025/12,-107000000,-38957000,-18043000,55000000
6981,2026/03,61621000000,103515000000,37876000000,
6982,2026/03,-69000000,-149913000,-26087000,
6986,2026/03,-604000000,-521000000,-407000000,
6988,2026/03,42645000000,51859000000,53356000000,
6989,2026/03,649000000,669000000,616000000,
6993,2026/03,-283000000,-161685000,-122315000,
6994,2024/03,52483000,362207000,338206000,345715000
6995,2026/03,7834000000,12251000000,9513000000,
6996,2024/03,2284000000,3405000000,2257000000,958000000
6997,2026/03,152000000,804000000,976000000,
6998,2026/03,205000000,92000000,180000000,
6999,2026/03,500000000,805000000,1798000000,
7003,2026/03,8896000000,10905000000,11315000000,
7004,2026/03,-4055000000,-3726000000,3115000000,
7011,2026/03,89899000000,57180000000,121538000000,
7012,2024/03,3741000000,-43565000000,34395000000,41622000000
7013,2026/03,20889000000,48560000000,33087000000,
7014,2026/03,5758000000,5014000000,8708000000,
7018,2026/03,426000000,965000000,916000000,
7021,2026/03,111000000,38969000,30031000,
7022,2026/03,-399000000,272000000,858000000,
7030,2026/09,1531000000,,,
7031,2024/03,95359000,75512000,84353000,75006000
7033,2025/12,838000000,305905000,667095000,931000000
7034,2025/10,-161000000,2612121000,710879000,1783304000
7035,2026/08,-72000000,,,
7036,2025/12,64000000,18971000,43029000,
7037,2025/12,124000000,164000000,225000000,118000000
7038,2025/12,55000000,-65773000,-57227000,-267000000
7039,2025/12,207000000,344847000,190153000,131000000
7040,2026/03,255000000,257594000,287406000,
7041,2026/09,125000000,,,
7042,2026/03,118000000,8834000,-4834000,
7043,2025/12,-127000000,273000000,72000000,136000000
7044,2025/12,46000000,-7306000,2306000,-1000000
7046,2026/03,6000000,36770000,104230000,
7047,2026/03,830000000,1026000000,1355000000,
7048,2025/12,56000000,-145069000,181069000,13000000
7049,2026/02,47000000,793595000,-46595000,
7050,2026/04,239000000,884132000,796868000,
7057,2026/03,-42000000,54766000,76234000,
7058,2026/07,297000000,300557000,311185000,
7059,2026/03,619000000,862112000,967888000,
7060,2026/03,183000000,254647000,216353000,
7061,2025/12,70000000,220648000,409352000,149000000
7062,2024/03,57006000,-4329000,28227000,29699000
7063,2026/06,-140000000,-136601000,,
7064,2026/01,34000000,250019000,-50019000,17000000
7065,2026/08,276000000,,,
7066,2026/09,140000000,,,
7067,2026/03,-9000000,22471000,12529000,
7068,2026/05,483000000,433000000,,
7069,2026/09,176000000,,,
7071,2026/09,1597000000,,,
7072,2026/09,71000000,,,
7073,2026/01,-84000000,199754000,110246000,-23000000
7074,2025/11,-66000000,-51417000,-45583000,-14871000
7075,2024/03,63542000,99643000,88360000,158420000
7076,2026/09,-172000000,,,
7077,2026/02,5000000,-54132000,-4868000,
7078,2026/03,-188000000,-188550000,-215450000,
7079,2026/03,235000000,165305000,258695000,
7080,2025/12,511000000,216354000,-29354000,380000000
7081,2025/12,703000000,854720000,904280000,543000000
7082,2025/12,120000000,158666000,116334000,154000000
7083,2025/11,-8000000,30448000,44552000,41982000
7084,2026/03,70000000,242606000,143394000,
7085,2026/08,1805000000,,,
7086,2024/05,199037000,349391000,474334000,246663000
7087,2026/03,-53000000,214000000,584000000,
7088,2026/03,1185000000,1241000000,1553000000,
7089,2024/03,101715000,202521000,-46442000,165669000
7090,2026/03,-10000000,-25517000,-135483000,
7091,2026/03,116000000,178101000,150899000,
7092,2026/03,877000000,1075000000,1352000000,
7093,2025/12,-18000000,-10801000,7801000,26000000
7094,2026/03,325000000,262000000,299000000,
7095,2026/04,754000000,922000000,930000000,
7096,2024/03,88605000,126687000,140943000,57524000
7097,2026/07,304000000,221000000,,
7102,2026/03,1571000000,2467000000,3237000000,
7105,2026/03,6157000000,1881000000,2058000000,
7110,2026/07,323000000,,,
7111,2026/03,-8000000,110000000,-338000000,
7112,2025/12,0,36847000,-19847000,42000000
7114,2026/03,24000000,13300000,106700000,
7115,2025/12,389000000,328649000,315351000,435000000
7116,2026/03,108000000,123979000,83021000,
7118,2026/03,20000000,21674000,84326000,
7119,2026/03,632000000,57000000,1333000000,
7120,2024/03,69329000,132572000,123130000,302128000
7122,2024/03,811000000,826000000,1858000000,811000000
7126,2026/07,-207000000,456851000,,
7127,2026/03,-17000000,-29124000,255124000,
7128,2025/12,882000000,625000000,508000000,1365000000
7129,2026/03,53000000,140341000,272659000,
7130,2026/03,3480000000,3606000000,6786000000,
7131,2026/10,231000000,,,
7133,2024/03,55729000,145284000,264640000,245029000
7134,2026/03,170000000,117894000,499106000,
7135,2026/06,-87000000,-43854000,,
7138,2026/03,-67000000,-10317000,13317000,
7140,2026/03,-35000000,-93077000,10077000,
7148,2026/09,6362000000,,,
7162,2024/03,41981000,346845000,-11785000,302958000
7164,2024/03,7812000000,7628000000,7784000000,15878000000
7172,2025/12,6977000000,4403000000,3891000000,3613000000
7175,2024/03,510289000,349816000,155707000,460160000
7177,2025/12,4221000000,5555000000,3915000000,2175000000
7183,2026/03,-83000000,160133000,199867000,
7185,2026/03,807000000,301121000,663879000,
7187,2026/03,972000000,799750000,863250000,
7191,2026/03,660000000,728720000,636280000,
7192,2026/03,339000000,412485000,463515000,
7196,2026/01,-146000000,2497000,-53497000,134000000
7199,2026/03,1585000000,1971000000,2106000000,
7201,2026/03,-79124000000,51471000000,17546000000,
7202,2026/03,57222000000,47427000000,67807000000,
7203,2026/03,1166141000000,839551000000,1191030000000,
7205,2026/03,16943000000,21130000000,24691000000,
7208,2026/03,253000000,202704000,226296000,
7211,2026/03,5638000000,11615000000,14374000000,
7212,2024/03,73000000,-1363000000,1392000000,3606000000
7213,2026/03,-409000000,163800000,1035200000,
7214,2026/03,262000000,1076278000,478722000,
7215,2026/03,-172000000,367000000,311000000,
7217,2026/03,56000000,141281000,-67281000,
7218,2026/03,683000000,584591000,770409000,
7219,2026/08,-39000000,,,
7220,2026/03,3808000000,4690000000,4176000000,
7222,2026/03,2226000000,3324000000,4720000000,
7224,2026/03,1426000000,3151000000,4279000000,
7226,2024/03,-87000000,1398000000,850000000,2664000000
7227,2025/11,396000000,535892000,527108000,670107000
7228,2025/12,337000000,514434000,424566000,334000000
7229,2026/03,1633000000,741000000,967000000,
7231,2024/03,1567000000,2418000000,4984000000,1471000000
7235,2026/03,729000000,524767000,643233000,
7236,2026/03,2984000000,2409000000,2935000000,
7238,2026/03,1356000000,942000000,2141000000,
7239,2026/03,1119000000,1700000000,2752000000,
7240,2026/03,7002000000,8711000000,11398000000,
7241,2026/03,4191000000,4416000000,4965000000,
7242,2026/03,13374000000,7339000000,10527000000,
7244,2025/12,1439000000,1245000000,1055000000,2076000000
7245,2024/03,894000000,1316000000,1836000000,2038000000
7246,2026/03,2721000000,2816000000,3347000000,
7247,2026/03,1277000000,580000000,1087000000,
7250,2026/03,4483000000,4248000000,6085000000,
7254,2024/03,209389000,1157266000,1380430000,1627448000
7255,2026/03,100000000,-15793000,-15207000,
7256,2026/03,210000000,-109000000,2466000000,
7259,2026/03,47876000000,48184000000,60278000000,
7261,2026/03,-46115000000,-7764000000,30759000000,
7264,2024/03,441526000,502140000,518323000,-15949000
7265,2026/10,53000000,,,
7266,2024/03,20000000,-296000000,66000000,224000000
7267,2026/03,244170000000,193974000000,153361000000,
7268,2025/03,-22000000,16809000,-55809000,
7269,2026/03,142136000000,134343000000,152624000000,
7270,2026/03,76399000000,26271000000,-36386000000,
7271,2026/03,246000000,519000000,634000000,
7272,2025/12,43569000000,40526000000,28332000000,13946000000
7273,2026/03,195000000,228734000,64266000,
7276,2026/03,11907000000,7945000000,13851000000,
7277,2026/03,128000000,344000000,466000000,
7278,2026/03,4913000000,5899000000,5923000000,
7279,2026/10,1189000000,,,
7280,2026/03,4654000000,5284000000,6127000000,
7282,2026/03,18373000000,14547000000,19596000000,
7283,2026/03,3523000000,5874000000,5373000000,
7284,2026/03,44000000,173492000,55508000,
7287,2024/03,2305000000,2486000000,1848000000,1845000000
7291,2026/03,679000000,381000000,510000000,
7292,2026/03,2368000000,2406000000,2160000000,
7294,2026/03,341000000,668000000,598000000,
7296,2026/03,5068000000,5067000000,3781000000,
7297,2026/03,-114000000,-93774000,775774000,
7298,2024/03,2563000000,1851000000,,
7299,2026/03,525000000,544825000,636175000,
7305,2026/03,607000000,270000000,512000000,
7309,2025/12,16142000000,11981000000,8442000000,15112000000
7313,2026/03,1517000000,1186000000,2931000000,
7314,2025/12,87000000,-223037000,-51963000,343000000
7315,2024/03,441000000,1535000000,1828000000,
7317,2026/03,458000000,569834000,643166000,
7318,2026/03,529000000,170555000,940445000,
7320,2026/06,201000000,356490000,,
7325,2026/06,114000000,211269000,,
7330,2024/03,483871000,514973000,369019000,
7338,2024/03,131000000,48000000,130000000,
7342,2024/12,88915000,266024000,168061000,321000000
7343,2026/03,116000000,163640000,155360000,
7345,2026/03,-10000000,13951000,49049000,
7347,2025/12,-111000000,20354000,191646000,2414000000
7351,2026/08,77000000,,,
7352,2026/08,629000000,,,
7353,2025/12,-312000000,149732000,275268000,191000000
7354,2025/12,747000000,530614000,395386000,459605000
7356,2026/09,12000000,,,
7357,2026/02,-23000000,21647000,31353000,
7358,2025/12,988000000,-50000000,389000000,513000000
7359,2025/12,55000000,85478000,39522000,15000000
7360,2025/11,-11000000,-113618000,-94382000,-2613000
7361,2026/09,134000000,,,
7362,2025/12,-43000000,8694000,8306000,66000000
7363,2025/12,68000000,30894000,47106000,
7366,2026/03,948000000,1132000000,1102000000,
7367,2026/03,258000000,452786000,432214000,
7368,2026/03,197000000,239847000,233153000,
7369,2026/06,-125000000,9328000,,
7370,2026/05,32000000,137619000,,
7371,2026/06,45000000,156830000,,
7372,2026/09,459000000,,,
7373,2026/08,835000000,,,
7374,2026/03,314000000,362969000,298031000,
7375,2026/06,15000000,108160000,,
7376,2026/09,-43000000,,,
7377,2026/06,-252000000,720095000,,
7378,2026/10,283613000,,,
7379,2025/07,102000000,93402000,107598000,168000000
7383,2026/03,767000000,782000000,983000000,
7386,2025/09,167000000,216094000,,
7388,2025/11,797000000,680200000,750800000,756185000
7389,2026/03,5286000000,,19832000000,
7399,2026/03,-6000000,39310000,96690000,
7408,2025/03,707000000,1316835000,2648165000,2742604000
7409,2026/06,245000000,492910000,,
7412,2026/03,-350000000,165000000,-306000000,
7413,2026/03,-6000000,-5429000,37429000,
7414,2026/03,1208000000,738000000,1281000000,
7416,2026/03,-683000000,-1393521000,-48479000,
7417,2026/03,713000000,501000000,770000000,
7419,2026/03,14468000000,13201000000,12942000000,
7420,2026/05,965000000,1114000000,,
7421,2026/03,322000000,510000000,-390000000,
7422,2025/12,-30000000,492000,-41492000,-49000000
7425,2025/12,423000000,162749000,345251000,285000000
7426,2026/03,-81000000,-83217000,-80783000,
7427,2026/02,206000000,471589000,62411000,
7433,2026/03,869000000,1480000000,2941000000,
7434,2026/05,204000000,419143000,,
7435,2026/04,-82000000,437049000,181951000,
7438,2026/03,904000000,1265000000,1315000000,
7441,2026/03,58000000,63000000,374000000,
7442,2026/03,127000000,66026000,132974000,
7443,2024/03,26971000,51277000,89332000,-5765000
7444,2026/03,560000000,580981000,268019000,
7445,2026/08,-426000000,,,
7446,2026/09,241000000,,,
7447,2026/08,412000000,,,
7450,2026/02,26000000,98497000,-109497000,
7451,2026/03,6713000000,,,
7453,2026/08,28383000000,,,
7455,2026/03,312000000,1055000000,376000000,
7456,2026/03,3743000000,4318000000,6908000000,
7458,2026/03,4245000000,4185000000,5340000000,
7459,2026/03,14053000000,11030000000,18100000000,
7460,2026/03,762000000,617000000,2565000000,
7461,2026/03,442000000,595415000,361585000,
7462,2026/03,10000000,3566000,-12566000,
7463,2026/03,509000000,564058000,562942000,
7464,2026/03,-26000000,99248000,203752000,
7466,2026/03,798000000,1010000000,1008000000,
7467,2026/03,881000000,1532000000,1710000000,
7472,2024/03,317995000,413196000,441903000,341905000
7475,2026/03,341000000,377000000,903000000,
7476,2026/03,3126000000,2890000000,3419000000,
7477,2026/03,31000000,49292000,81708000,
7480,2026/03,381000000,491487000,518513000,
7481,2026/03,925000000,1058000000,968000000,
7482,2026/03,658000000,699000000,1759000000,
7483,2026/03,3389000000,2754000000,4416000000,
7485,2026/02,9926000000,11385000000,9413000000,
7486,2026/03,-124000000,-146000000,400000000,
7487,2026/05,150000000,233087000,,
7488,2026/04,464000000,630398000,574602000,
7490,2026/03,31000000,-93917000,82917000,
7494,2026/09,-143000000,,,
7500,2026/06,790000000,1087511000,,
7501,2025/11,-37000000,4528000,-55528000,-10279000
7502,2026/03,50000000,-21439000,105439000,
7504,2026/03,1110000000,1383793000,1745207000,
7505,2026/09,813000000,,,
7506,2026/03,-259000000,142050000,122950000,
7508,2026/03,1689000000,1368000000,2843000000,
7509,2026/03,119000000,257557000,1216443000,
7510,2026/03,973000000,1002000000,1248000000,
7512,2026/02,970000000,1493000000,1159000000,
7513,2026/08,1211000000,,,
7514,2026/08,-467000000,,,
7515,2026/02,101000000,15885000,87115000,
7516,2026/02,7109000000,7593000000,3799000000,
7518,2025/03,3828000000,5132000000,5354000000,
7520,2026/02,1534000000,1471000000,1059000000,
7521,2026/03,1187000000,1172000000,128000000,
7522,2026/03,1139000000,1000000000,2042000000,
7523,2026/03,594000000,861590000,1096410000,
7524,2026/03,-15000000,11560000,2540000,
7525,2026/03,639000000,1036941000,1103059000,
7527,2026/09,-58000000,,,
7531,2025/12,69000000,79876000,-74876000,326000000
7532,2026/06,41348000000,52646000000,,
7533,2025/04,342000000,,,
7537,2026/03,757000000,1970000000,1552000000,
7538,2026/03,131000000,131000000,535000000,
7539,2026/09,634000000,,,
7544,2026/02,344000000,520000000,305000000,
7545,2026/02,5183000000,2122000000,2991000000,
7550,2026/03,15754000000,24683000000,20477000000,
7551,2026/03,61000000,328589000,1377411000,
7552,2026/03,3943000000,4767000000,4658000000,
7554,2026/03,265000000,490240000,399760000,
7555,2026/03,-45000000,-13000000,87000000,
7559,2025/03,-79000000,12476000,776524000,-39000000
7561,2026/03,386000000,652000000,1278000000,
7562,2026/03,285000000,251481000,410519000,
7564,2026/03,9028000000,5416000000,10776000000,
7565,2026/03,328000000,390484000,504516000,
7567,2026/03,17000000,15766000,43234000,
7570,2026/03,239000000,892000000,610000000,
7571,2026/03,-58000000,158954000,103046000,
7575,2026/03,3272000000,3348000000,3204000000,
7578,2026/03,-99000000,-95553000,-128447000,
7581,2026/08,4660000000,,,
7585,2026/06,-27000000,-23458000,,
7590,2026/01,247000000,135000000,-236000000,72000000
7593,2026/03,2909000000,3868000000,3291000000,
7595,2026/03,2442000000,2597706000,1927294000,
7596,2026/03,234000000,176277000,628723000,
7599,2026/02,3900000000,4593000000,6021000000,
7600,2026/03,150000000,58133000,309867000,
7601,2026/02,78000000,149022000,57978000,
7602,2026/03,-152000000,18034000,-55034000,
7603,2026/02,-181000000,-436000000,-609000000,
7604,2026/04,-17000000,-109837000,,
7605,2025/10,3203000000,1313154000,727846000,
7606,2026/03,2534000000,-156000000,6386000000,
7607,2026/08,1082000000,,,
7608,2026/02,412000000,595046000,411954000,
7609,2025/12,1570000000,2153735000,1326265000,1960000000
7610,2026/02,221000000,385806000,351194000,
7611,2026/02,1871000000,1792567000,1621433000,
7613,2025/12,2842000000,1934000000,2032000000,2045000000
7614,2026/01,325000000,217361000,263639000,489000000
7615,2026/03,106000000,61539000,14461000,
7616,2026/03,2353000000,2768000000,4102000000,
7618,2024/03,110000000,139000000,,
7619,2026/03,201000000,317257000,400743000,
7621,2026/03,203000000,-185066000,453066000,
7623,2025/04,37000000,94887000,158113000,28260000
7624,2026/02,66000000,141000000,-1000000,
7625,2025/12,-58000000,245248000,110752000,390000000
7628,2026/03,549000000,573080000,723920000,
7630,2026/02,1266000000,1260000000,1243000000,
7634,2024/03,394536000,484157000,517587000,565523000
7635,2026/03,-167000000,177000000,398000000,
7636,2026/06,129000000,345000000,,
7637,2026/03,385000000,620745000,945255000,
7638,2026/03,752000000,1207970000,1638030000,
7640,2026/10,117000000,,,
7643,2026/09,662000000,,,
7646,2026/09,289000000,,,
7647,2025/03,176000000,,,
7649,2026/02,11005000000,12691000000,10441000000,
7670,2026/03,205000000,192000000,395000000,
7673,2026/05,228000000,433159000,,
7674,2026/01,-85000000,-173139000,-134861000,-110000000
7675,2025/12,298000000,447000000,949000000,1349000000
7676,2024/09,-640191000,-593121000,-341688000,
7677,2026/03,67000000,54391000,338609000,
7678,2026/01,111000000,68018000,144982000,195000000
7679,2026/02,1506000000,1966000000,1176000000,
7681,2026/09,16000000,,,
7682,2026/07,31000000,121000000,,
7683,2026/01,48000000,662734000,44266000,
7685,2025/12,2423000000,2420786000,2670214000,1530000000
7686,2026/03,628000000,281000000,1143000000,
7687,2026/03,116000000,123000000,152000000,
7689,2026/02,-94000000,41849000,-75849000,
7692,2026/07,241000000,428442000,,
7694,2026/03,-80000000,34420000,170580000,
7695,2026/03,-131000000,-10641000,140641000,
7698,2026/03,255000000,449809000,16191000,
7701,2026/03,12184000000,19396000000,18656000000,
7702,2026/03,-176000000,157000000,208000000,
7705,2025/03,1471000000,,,
7707,2026/06,55000000,29755000,,
7709,2026/03,50000000,22234000,-105234000,
7711,2026/09,307000000,,,
7713,2026/05,152000000,374855000,,
7715,2026/03,1346000000,1905576000,1719424000,
7716,2025/12,3361000000,4226221000,2952779000,3549000000
7717,2026/03,-514000000,144000000,997000000,
7718,2025/12,1506000000,1156290000,1096710000,1664000000
7719,2026/02,26000000,-24771000,7771000,
7721,2026/03,-326000000,1048000000,1316000000,
7722,2024/03,-557857000,-320102000,-61453000,326854000
7723,2026/03,838000000,798000000,1709000000,
7725,2026/05,99000000,149649000,,
7726,2026/03,-191000000,116218000,-115218000,
7727,2026/03,589000000,330669000,515331000,
7729,2026/03,4581000000,10136000000,6215000000,
7730,2026/08,2255000000,,,
7731,2024/03,3290000000,10339000000,20809000000,5338000000
7732,2026/03,-503000000,134000000,,
7733,2026/03,16597000000,29536000000,24119000000,
7734,2024/03,3058184000,2789227000,2807777000,2820902000
7735,2026/03,24386000000,22068000000,30985000000,
7739,2025/12,2399000000,2363000000,2345000000,1873000000
7740,2025/12,4235000000,4968000000,4183000000,3252000000
7743,2026/03,630000000,502120000,161880000,
7744,2025/12,4315000000,6789000000,6471000000,3240000000
7745,2026/03,1332000000,1824000000,2492000000,
7746,2026/03,-125000000,-141471000,-43529000,
7747,2026/06,13035000000,11337000000,,
7749,2024/03,1230664000,1046147000,1422579000,978440000
7751,2025/12,96517000000,,205838000000,153035000000
7752,2026/03,12642000000,22806000000,34575000000,
7760,2026/09,569000000,,,
7762,2026/03,4699000000,8287000000,10900000000,
7769,2026/03,589000000,429000000,507000000,
7771,2026/03,112000000,113259000,78741000,
7774,2026/03,-244000000,-132092000,-186908000,
7775,2026/03,281000000,395029000,438971000,
7776,2025/12,-392000000,-231270000,-200730000,-222000000
7777,2026/04,9000000,351722000,346278000,
7779,2026/03,-100000000,-74000000,-100000000,
7780,2026/03,1961000000,3207000000,3831000000,
7781,2026/06,490000000,571448000,,
7782,2025/12,153000000,122972000,119028000,129000000
7790,2025/12,22000000,15015000,985000,67000000
7791,2026/03,203000000,144776000,129224000,
7792,2026/09,614000000,,,
7793,2025/12,-3000000,210000000,290000000,59000000
7794,2026/03,-263000000,-244923000,-446077000,
7795,2026/03,220000000,354175000,416825000,
7800,2026/09,350000000,,,
7803,2026/06,1668000000,1240517000,,
7804,2026/10,103000000,,,
7805,2026/08,243000000,,,
7806,2026/09,5662000000,,,
7807,2026/02,160000000,217449000,185551000,
7808,2026/05,262000000,318519000,,
7809,2026/06,141000000,418483000,,
7810,2026/07,28000000,,,
7811,2026/02,750000000,861167000,756833000,
7812,2026/06,516000000,281835000,,
7813,2026/06,-22000000,76038000,,
7814,2025/12,1309000000,11000000,169000000,1521000000
7815,2026/03,48000000,-52239000,61239000,
7816,2024/12,-597000000,,,
7817,2026/03,1086000000,1566000000,,
7818,2026/08,1826000000,,,
7819,2026/09,683000000,,,
7820,2026/03,-3000000,458246000,925754000,
7821,2026/06,3386000000,3789000000,,
7822,2026/03,-123000000,5000000,410000000,
7823,2026/03,214000000,1168000000,610000000,
7826,2026/06,3410000000,4033000000,,
7827,2026/10,-51000000,,,
7829,2024/02,-88000000,-489000000,-333000000,-117000000
